Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
5.213726,GrowmoreAP_772629,Tick,0,0,0,0,140400,140400,0,0,0,OK
5.213726,HLPLCapital_679569,Tick,61,82,-21,21,140400,140400,-1590,16990,16990,OK
5.47064,terpsgoingintothewoods_657823,Tick,0,0,0,0,140200,140400,0,0,0,OK
5.47064,FinancialFighters_192837,Tick,0,0,0,0,140200,140400,0,0,0,OK
5.47064,CrazyThursday_10086,Tick,0,10,-10,10,140200,140400,281,-281,1719,OK
5.47064,ashbreaker_735129,Tick,10,40,-30,30,140200,140400,-704,704,6704,OK
5.47064,RevenueRangers_999999,Tick,0,100,-100,100,140200,140400,-1408,29908,49908,OK
5.47064,GrowmoreAP_772629,Tick,0,0,0,0,140200,140400,0,0,0,OK
5.47064,HLPLCapital_679569,Tick,61,82,-21,21,140200,140400,-1590,16990,21190,OK
5.742233,terpsgoingintothewoods_657823,Tick,0,0,0,0,140600,140400,0,0,0,OK
5.742233,FinancialFighters_192837,Tick,0,0,0,0,140600,140400,0,0,0,OK
5.742233,CrazyThursday_10086,Tick,0,10,-10,10,140600,140400,281,-281,-2281,OK
5.742233,ashbreaker_735129,Tick,10,50,-40,40,140600,140400,-844,1844,-6156,OK
5.742233,RevenueRangers_999999,Tick,0,100,-100,100,140600,140400,-1408,29908,9908,OK
5.742233,GrowmoreAP_772629,Tick,0,0,0,0,140600,140400,0,0,0,OK
5.742233,HLPLCapital_679569,Tick,61,112,-51,51,140600,140400,-2012,23412,13212,OK
5.98477,terpsgoingintothewoods_657823,Tick,0,0,0,0,140600,140400,0,0,0,OK
5.98477,FinancialFighters_192837,Tick,0,0,0,0,140600,140400,0,0,0,OK
5.98477,CrazyThursday_10086,Tick,0,10,-10,10,140600,140400,281,-281,-2281,OK
5.98477,ashbreaker_735129,Tick,10,65,-55,55,140600,140400,-422,4422,-6578,OK
5.98477,RevenueRangers_999999,Tick,0,100,-100,100,140600,140400,-1408,29908,9908,OK
5.98477,GrowmoreAP_772629,Tick,0,0,0,0,140600,140400,0,0,0,OK
5.98477,HLPLCapital_679569,Tick,61,112,-51,51,140600,140400,-2012,23412,13212,OK
6.241092,terpsgoingintothewoods_657823,Tick,0,0,0,0,140900,140400,0,0,0,OK
6.241092,FinancialFighters_192837,Tick,0,0,0,0,140900,140400,0,0,0,OK
6.241092,CrazyThursday_10086,Tick,0,10,-10,10,140900,140400,281,-281,-3091,OK
6.241092,ashbreaker_735129,Tick,10,75,-65,65,140900,140400,-562,5562,-12703,OK
6.241092,RevenueRangers_999999,Tick,0,100,-100,100,140900,140400,-1408,29908,1808,OK
6.241092,GrowmoreAP_772629,Tick,0,0,0,0,140900,140400,0,0,0,OK
6.241092,HLPLCapital_679569,Tick,61,142,-81,81,140900,140400,-2435,38835,16074,OK
6.492601,terpsgoingintothewoods_657823,Tick,0,0,0,0,140900,140400,0,0,0,OK
6.492601,FinancialFighters_192837,Tick,0,0,0,0,140900,140400,0,0,0,OK
6.492601,CrazyThursday_10086,Tick,0,10,-10,10,140900,140400,281,-281,-3091,OK
6.492601,ashbreaker_735129,Tick,10,75,-65,65,140900,140400,-562,5562,-12703,OK
6.492601,RevenueRangers_999999,Tick,0,100,-100,100,140900,140400,-1408,29908,1808,OK
6.492601,GrowmoreAP_772629,Tick,0,0,0,0,140900,140400,0,0,0,OK
6.492601,HLPLCapital_679569,Tick,61,142,-81,81,140900,140400,-2435,38835,16074,OK
6.779593,terpsgoingintothewoods_657823,Tick,0,0,0,0,140500,140400,0,0,0,OK
6.779593,FinancialFighters_192837,Tick,0,0,0,0,140500,140400,0,0,0,OK
6.779593,CrazyThursday_10086,Tick,10,10,0,0,140500,140400,562,-1562,-1562,OK
6.779593,ashbreaker_735129,Tick,10,85,-75,75,140500,140400,-702,5702,-1798,OK
6.779593,RevenueRangers_999999,Tick,0,100,-100,100,140500,140400,-1408,29908,19908,OK
6.779593,GrowmoreAP_772629,Tick,0,0,0,0,140500,140400,0,0,0,OK
6.779593,HLPLCapital_679569,Tick,61,142,-81,81,140500,140400,-2435,38835,30735,OK
6.972526,terpsgoingintothewoods_657823,Tick,0,0,0,0,140500,140400,0,0,0,OK
6.972526,FinancialFighters_192837,Tick,0,0,0,0,140500,140400,0,0,0,OK
6.972526,CrazyThursday_10086,Tick,10,10,0,0,140500,140400,562,-1562,-1562,OK
6.972526,ashbreaker_735129,Tick,10,85,-75,75,140500,140400,-702,5702,-1798,OK
6.972526,RevenueRangers_999999,Tick,0,100,-100,100,140500,140400,-1408,29908,19908,OK
6.972526,GrowmoreAP_772629,Tick,0,0,0,0,140500,140400,0,0,0,OK
6.972526,HLPLCapital_679569,Tick,105,142,-37,37,140500,140400,-3053,30653,26953,OK
7.223744,terpsgoingintothewoods_657823,Tick,0,0,0,0,140500,140400,0,0,0,OK
7.223744,FinancialFighters_192837,Tick,0,0,0,0,140500,140400,0,0,0,OK
7.223744,CrazyThursday_10086,Tick,10,10,0,0,140500,140400,562,-1562,-1562,OK
7.223744,ashbreaker_735129,Tick,10,85,-75,75,140500,140400,-702,5702,-1798,OK
7.223744,RevenueRangers_999999,Tick,0,100,-100,100,140500,140400,-1408,29908,19908,OK
7.223744,GrowmoreAP_772629,Tick,0,0,0,0,140500,140400,0,0,0,OK
7.223744,HLPLCapital_679569,Tick,105,142,-37,37,140500,140400,-3053,30653,26953,OK
7.509073,terpsgoingintothewoods_657823,Tick,0,0,0,0,140500,140400,0,0,0,OK
7.509073,FinancialFighters_192837,Tick,0,0,0,0,140500,140400,0,0,0,OK
7.509073,CrazyThursday_10086,Tick,10,10,0,0,140500,140400,562,-1562,-1562,OK
7.509073,ashbreaker_735129,Tick,10,85,-75,75,140500,140400,-702,5702,-1798,OK
7.509073,RevenueRangers_999999,Tick,0,100,-100,100,140500,140400,-1408,29908,19908,OK
7.509073,GrowmoreAP_772629,Tick,0,0,0,0,140500,140400,0,0,0,OK
7.509073,HLPLCapital_679569,Tick,105,142,-37,37,140500,140400,-3053,30653,26953,OK
7.703411,terpsgoingintothewoods_657823,Tick,0,0,0,0,139800,140400,0,0,0,OK
7.703411,FinancialFighters_192837,Tick,0,0,0,0,139800,140400,0,0,0,OK
7.703411,CrazyThursday_10086,Tick,10,10,0,0,139800,140400,562,-1562,-1562,OK
7.703411,ashbreaker_735129,Tick,20,85,-65,65,139800,140400,-842,6842,25107,OK
7.703411,RevenueRangers_999999,Tick,100,100,0,0,139800,140400,-2807,71307,71307,OK
7.703411,GrowmoreAP_772629,Tick,0,0,0,0,139800,140400,0,0,0,OK
7.703411,HLPLCapital_679569,Tick,135,142,-7,7,139800,140400,-3473,40073,42040,OK
7.999601,terpsgoingintothewoods_657823,Tick,0,0,0,0,139800,140400,0,0,0,OK
7.999601,FinancialFighters_192837,Tick,0,0,0,0,139800,140400,0,0,0,OK
7.999601,CrazyThursday_10086,Tick,10,10,0,0,139800,140400,562,-1562,-1562,OK
7.999601,ashbreaker_735129,Tick,20,85,-65,65,139800,140400,-842,6842,25107,OK
7.999601,RevenueRangers_999999,Tick,100,100,0,0,139800,140400,-2807,71307,71307,OK
7.999601,GrowmoreAP_772629,Tick,0,0,0,0,139800,140400,0,0,0,OK
7.999601,HLPLCapital_679569,Tick,135,142,-7,7,139800,140400,-3473,40073,42040,OK
8.229839,terpsgoingintothewoods_657823,Tick,0,0,0,0,140500,140400,0,0,0,OK
8.229839,FinancialFighters_192837,Tick,0,0,0,0,140500,140400,0,0,0,OK
8.229839,CrazyThursday_10086,Tick,10,10,0,0,140500,140400,562,-1562,-1562,OK
8.229839,ashbreaker_735129,Tick,20,87,-67,67,140500,140400,-870,7070,370,OK
8.229839,RevenueRangers_999999,Tick,100,100,0,0,140500,140400,-2807,71307,71307,OK
8.229839,GrowmoreAP_772629,Tick,0,0,0,0,140500,140400,0,0,0,OK
8.229839,HLPLCapital_679569,Tick,135,142,-7,7,140500,140400,-3473,40073,39373,OK
8.537692,terpsgoingintothewoods_657823,Tick,0,0,0,0,140500,140400,0,0,0,OK
8.537692,FinancialFighters_192837,Tick,0,0,0,0,140500,140400,0,0,0,OK
8.537692,CrazyThursday_10086,Tick,10,10,0,0,140500,140400,562,-1562,-1562,OK
8.537692,ashbreaker_735129,Tick,20,87,-67,67,140500,140400,-870,7070,370,OK
8.537692,RevenueRangers_999999,Tick,100,100,0,0,140500,140400,-2807,71307,71307,OK
8.537692,GrowmoreAP_772629,Tick,0,0,0,0,140500,140400,0,0,0,OK
8.537692,HLPLCapital_679569,Tick,135,142,-7,7,140500,140400,-3473,40073,39373,OK
8.778925,terpsgoingintothewoods_657823,Tick,0,0,0,0,140500,140400,0,0,0,OK
8.778925,FinancialFighters_192837,Tick,0,0,0,0,140500,140400,0,0,0,OK
8.778925,CrazyThursday_10086,Tick,10,10,0,0,140500,140400,562,-1562,-1562,OK
8.778925,ashbreaker_735129,Tick,20,87,-67,67,140500,140400,-870,7070,370,OK
8.778925,RevenueRangers_999999,Tick,100,100,0,0,140500,140400,-2807,71307,71307,OK
8.778925,GrowmoreAP_772629,Tick,0,0,0,0,140500,140400,0,0,0,OK
8.778925,HLPLCapital_679569,Tick,135,142,-7,7,140500,140400,-3473,40073,39373,OK
9.00163,terpsgoingintothewoods_657823,Tick,0,0,0,0,140500,140400,0,0,0,OK
9.00163,FinancialFighters_192837,Tick,0,0,0,0,140500,140400,0,0,0,OK
9.00163,CrazyThursday_10086,Tick,10,10,0,0,140500,140400,562,-1562,-1562,OK
9.00163,ashbreaker_735129,Tick,20,87,-67,67,140500,140400,-870,7070,370,OK
9.00163,RevenueRangers_999999,Tick,100,100,0,0,140500,140400,-2807,71307,71307,OK
9.00163,GrowmoreAP_772629,Tick,0,0,0,0,140500,140400,0,0,0,OK
9.00163,HLPLCapital_679569,Tick,135,142,-7,7,140500,140400,-3473,40073,39373,OK
9.285042,terpsgoingintothewoods_657823,Tick,0,0,0,0,140500,140400,0,0,0,OK
9.285042,FinancialFighters_192837,Tick,0,0,0,0,140500,140400,0,0,0,OK
9.285042,CrazyThursday_10086,Tick,10,10,0,0,140500,140400,562,-1562,-1562,OK
9.285042,ashbreaker_735129,Tick,20,87,-67,67,140500,140400,-870,7070,370,OK
9.285042,RevenueRangers_999999,Tick,100,100,0,0,140500,140400,-2807,71307,71307,OK
9.285042,GrowmoreAP_772629,Tick,0,0,0,0,140500,140400,0,0,0,OK
9.285042,HLPLCapital_679569,Tick,135,142,-7,7,140500,140400,-3473,40073,39373,OK
9.457647,terpsgoingintothewoods_657823,Tick,0,0,0,0,140300,140400,0,0,0,OK
9.457647,FinancialFighters_192837,Tick,0,0,0,0,140300,140400,0,0,0,OK
9.457647,CrazyThursday_10086,Tick,10,10,0,0,140300,140400,562,-1562,-1562,OK
9.457647,ashbreaker_735129,Tick,20,87,-67,67,140300,140400,-870,7070,13770,OK
9.457647,RevenueRangers_999999,Tick,100,100,0,0,140300,140400,-2807,71307,71307,OK
9.457647,GrowmoreAP_772629,Tick,0,0,0,0,140300,140400,0,0,0,OK
9.457647,HLPLCapital_679569,Tick,135,142,-7,7,140300,140400,-3473,40073,40773,OK
9.755132,terpsgoingintothewoods_657823,Tick,0,0,0,0,140300,140400,0,0,0,OK
9.755132,FinancialFighters_192837,Tick,0,0,0,0,140300,140400,0,0,0,OK
9.755132,CrazyThursday_10086,Tick,10,10,0,0,140300,140400,562,-1562,-1562,OK
9.755132,ashbreaker_735129,Tick,20,87,-67,67,140300,140400,-870,7070,13770,OK
9.755132,RevenueRangers_999999,Tick,100,100,0,0,140300,140400,-2807,71307,71307,OK
9.755132,GrowmoreAP_772629,Tick,0,0,0,0,140300,140400,0,0,0,OK
9.755132,HLPLCapital_679569,Tick,135,142,-7,7,140300,140400,-3473,40073,40773,OK
9.969894,terpsgoingintothewoods_657823,Tick,0,0,0,0,140300,140400,0,0,0,OK
9.969894,FinancialFighters_192837,Tick,0,0,0,0,140300,140400,0,0,0,OK
9.969894,CrazyThursday_10086,Tick,10,10,0,0,140300,140400,562,-1562,-1562,OK
9.969894,ashbreaker_735129,Tick,20,87,-67,67,140300,140400,-870,7070,13770,OK
9.969894,RevenueRangers_999999,Tick,100,100,0,0,140300,140400,-2807,71307,71307,OK
9.969894,GrowmoreAP_772629,Tick,0,0,0,0,140300,140400,0,0,0,OK
9.969894,HLPLCapital_679569,Tick,135,142,-7,7,140300,140400,-3473,40073,40773,OK
10.200614,terpsgoingintothewoods_657823,Tick,0,0,0,0,140300,140400,0,0,0,OK
10.200614,FinancialFighters_192837,Tick,0,0,0,0,140300,140400,0,0,0,OK
10.200614,CrazyThursday_10086,Tick,10,10,0,0,140300,140400,562,-1562,-1562,OK
10.200614,ashbreaker_735129,Tick,20,87,-67,67,140300,140400,-870,7070,13770,OK
10.200614,RevenueRangers_999999,Tick,100,100,0,0,140300,140400,-2807,71307,71307,OK
10.200614,GrowmoreAP_772629,Tick,0,0,0,0,140300,140400,0,0,0,OK
10.200614,HLPLCapital_679569,Tick,135,142,-7,7,140300,140400,-3473,40073,40773,OK
10.510864,terpsgoingintothewoods_657823,Tick,0,0,0,0,140800,140500,0,0,0,OK
10.510864,FinancialFighters_192837,Tick,0,0,0,0,140800,140500,0,0,0,OK
10.510864,CrazyThursday_10086,Tick,10,10,0,0,140800,140500,562,-1562,-1562,OK
10.510864,ashbreaker_735129,Tick,20,97,-77,77,140800,140500,-1011,9211,-12426,OK
10.510864,RevenueRangers_999999,Tick,100,120,-20,20,140800,140500,-3089,77589,71969,OK
10.510864,GrowmoreAP_772629,Tick,0,0,0,0,140800,140500,0,0,0,OK
10.510864,HLPLCapital_679569,Tick,135,142,-7,7,140800,140500,-3473,40073,38106,OK
10.710361,terpsgoingintothewoods_657823,Tick,0,0,0,0,140800,140500,0,0,0,OK
10.710361,FinancialFighters_192837,Tick,0,0,0,0,140800,140500,0,0,0,OK
10.710361,CrazyThursday_10086,Tick,10,10,0,0,140800,140500,562,-1562,-1562,OK
10.710361,ashbreaker_735129,Tick,20,97,-77,77,140800,140500,-1011,9211,-12426,OK
10.710361,RevenueRangers_999999,Tick,100,120,-20,20,140800,140500,-3089,77589,71969,OK
10.710361,GrowmoreAP_772629,Tick,0,0,0,0,140800,140500,0,0,0,OK
10.710361,HLPLCapital_679569,Tick,135,142,-7,7,140800,140500,-3473,40073,38106,OK
